"Citation: Abatzoglou, J., R. Barbero, and N. Nauslar, 2013: Diagnosing Santa Ana winds in Southern California with synoptic-scale analysis. Wea. Forecasting. doi:10.1175/WAF-D-13-00002.1"
"Santa Ana Wind Days, 1948-2010"
Day Month Year
"27	1	1990"
"28	1	1990"
"8	10	1990"
"9	10	1990"
"20	10	1990"
"2	11	1990"
"3	11	1990"
"6	11	1990"
"7	11	1990"
"23	11	1990"
"27	11	1990"
"28	11	1990"
"29	11	1990"
"2	12	1990"
"6	12	1990"
"7	12	1990"
"22	12	1990"
"23	12	1990"
"24	12	1990"
"30	12	1990"
"14	1	1991"
"16	1	1991"
"17	1	1991"
"21	1	1991"
"22	1	1991"
"29	1	1991"
"7	2	1991"
"18	2	1991"
"25	2	1991"
"8	4	1991"
"9	4	1991"
"11	4	1991"
"14	10	1991"
"20	10	1991"
"12	11	1991"
"19	11	1991"
"22	11	1991"
"23	11	1991"
"24	11	1991"
"28	11	1991"
"30	11	1991"
"1	12	1991"
"4	12	1991"
"14	12	1991"
"20	12	1991"
"9	1	1992"
"10	1	1992"
"12	1	1992"
"13	1	1992"
"15	1	1992"
"18	1	1992"
"19	1	1992"
"23	1	1992"
"29	1	1992"
"30	1	1992"
"3	2	1992"
"23	2	1992"
"24	2	1992"
"26	2	1992"
"7	10	1992"
"3	11	1992"
"11	11	1992"
"13	11	1992"
"21	11	1992"
"25	11	1992"
"26	11	1992"
"29	11	1992"
"30	11	1992"
"13	12	1992"
"14	12	1992"
"16	12	1992"
"19	12	1992"
"23	12	1992"
"24	12	1992"
"25	12	1992"
"3	1	1993"
"23	1	1993"
"25	1	1993"
"6	3	1993"
"12	3	1993"
"13	4	1993"
"19	4	1993"
"24	6	1993"
"26	10	1993"
"27	10	1993"
"2	11	1993"
"15	11	1993"
"19	11	1993"
"20	11	1993"
"24	11	1993"
"25	11	1993"
"26	11	1993"
"1	12	1993"
"2	12	1993"
"3	12	1993"
"20	12	1993"
"21	12	1993"
"22	12	1993"
"23	12	1993"
"24	12	1993"
"25	12	1993"
"29	12	1993"
"6	1	1994"
"7	1	1994"
"10	1	1994"
"12	1	1994"
"14	1	1994"
"17	1	1994"
"18	1	1994"
"29	1	1994"
"31	1	1994"
"1	2	1994"
"12	2	1994"
"12	3	1994"
"13	3	1994"
"14	11	1994"
"29	11	1994"
"8	12	1994"
"9	12	1994"
"2	2	1995"
"3	2	1995"
"19	2	1995"
"28	3	1995"
"29	3	1995"
"30	3	1995"
"5	10	1995"
"13	10	1995"
"22	10	1995"
"23	10	1995"
"27	11	1995"
"17	12	1995"
"1	1	1996"
"2	1	1996"
"11	1	1996"
"12	1	1996"
"7	2	1996"
"12	2	1996"
"2	3	1996"
"5	4	1996"
"28	4	1996"
"29	4	1996"
"20	10	1996"
"21	10	1996"
"6	11	1996"
"26	11	1996"
"27	11	1996"
"30	11	1996"
"2	12	1996"
"14	12	1996"
"15	12	1996"
"17	12	1996"
"18	12	1996"
"24	12	1996"
"6	1	1997"
"7	1	1997"
"17	1	1997"
"18	1	1997"
"29	1	1997"
"30	1	1997"
"6	2	1997"
"13	2	1997"
"14	2	1997"
"21	2	1997"
"24	2	1997"
"25	2	1997"
"4	3	1997"
"5	3	1997"
"25	3	1997"
"28	9	1997"
"13	10	1997"
"14	10	1997"
"25	10	1997"
"1	11	1997"
"2	11	1997"
"22	11	1997"
"10	12	1997"
"11	12	1997"
"12	12	1997"
